"","FishID","Species","temp_bin","rate_ggd","rate_final","rep","mass","vol","trial","Method","lograte","lograte_ggd"
"68","Ito2","Ito",18,0.00745125030022464,5.174479375156,7,11.8,350,1,"Intermittent",1.64373873025594,-4.89937343513829
"69","Ito2","Ito",19,0.00396280416876626,2.75194733942102,8,11.8,350,1,"Intermittent",1.01230878450321,-5.53080338089102
"70","Ito2","Ito",19,0.00407406388780307,2.82921103319657,9,11.8,350,1,"Intermittent",1.03999788593053,-5.5031142794637
"71","Ito2","Ito",19,0.00497581946020785,3.45543018069989,10,11.8,350,1,"Intermittent",1.23994695907819,-5.30316520631604
"72","Ito2","Ito",19,0.0042445137773675,2.94757901206076,11,11.8,350,1,"Intermittent",1.08098415953686,-5.46212800585737
"73","Ito2","Ito",20,0.00426605365897308,2.96253726317575,12,11.8,350,1,"Intermittent",1.08604608466932,-5.45706608072491
"74","Ito2","Ito",20,0.00449603194861095,3.1222444087576,13,11.8,350,1,"Intermittent",1.13855210498601,-5.40456006040822
"75","Ito2","Ito",20,0.00479251684790029,3.32813669993076,14,11.8,350,1,"Intermittent",1.20241259781573,-5.3406995675785
"76","Ito2","Ito",20,0.00467167989224877,3.24422214739498,15,11.8,350,1,"Intermittent",1.1768756133768,-5.36623655201743
"77","Ito2","Ito",20,0.00795485629247294,5.52420575866177,16,11.8,350,1,"Intermittent",1.70913948298184,-4.83397268241239
"78","Ito2","Ito",21,0.00774511837092225,5.37855442425156,17,11.8,350,1,"Intermittent",1.68241964369186,-4.86069252170237
"79","Ito2","Ito",21,0.00559632826444257,3.88633907252956,18,11.8,350,1,"Intermittent",1.35746760204572,-5.18564456334851
"80","Ito2","Ito",21,0.00572747232046563,3.97741133365669,19,11.8,350,1,"Intermittent",1.38063118900313,-5.1624809763911
"81","Ito2","Ito",22,0.00599454905081921,4.16288128529112,20,11.8,350,1,"Intermittent",1.42620745118147,-5.11690471421276
"82","Ito2","Ito",22,0.00596533669898889,4.1425949298534,21,11.8,350,1,"Intermittent",1.42132238613408,-5.12178977926015
"83","Ito2","Ito",22,0.00993476304623225,6.89914100432795,22,11.8,350,1,"Intermittent",1.93139691172704,-4.61171525366719
"84","Ito2","Ito",22,0.00579239459171804,4.02249624424864,23,11.8,350,1,"Intermittent",1.39190266619811,-5.15120949919612
"85","Ito2","Ito",22,0.00587777084971814,4.08178531230426,24,11.8,350,1,"Intermittent",1.40653446925254,-5.13657769614169
"86","Ito2","Ito",22,0.00587871433213556,4.08244050842747,25,11.8,350,1,"Intermittent",1.40669497341766,-5.13641719197657
"87","Ito2","Ito",22,0.00647989064759042,4.49992406082668,26,11.8,350,1,"Intermittent",1.50406052126203,-5.03905164413219
"88","Ito2","Ito",21,0.00573421910982805,3.98209660404726,27,11.8,350,1,"Intermittent",1.38180846553037,-5.16130369986386
"89","Ito2","Ito",21,0.00550326173466262,3.82170953796016,28,11.8,350,1,"Intermittent",1.34069784553614,-5.20241431985809
"90","Ito2","Ito",21,0.00597114000593383,4.14662500412071,29,11.8,350,1,"Intermittent",1.42229475135468,-5.12081741403955
"91","Ito2","Ito",21,0.0057002537428005,3.95850954361146,30,11.8,350,1,"Intermittent",1.37586757654256,-5.16724458885166
"92","Ito2","Ito",21,0.00520820095977695,3.61680622206732,31,11.8,350,1,"Intermittent",1.28559137732064,-5.25752078807359
"93","Ito2","Ito",21,0.00529856165318992,3.67955670360411,32,11.8,350,1,"Intermittent",1.30279228394769,-5.24031988144654
"94","Ito2","Ito",21,0.00513332761925392,3.56481084670411,33,11.8,350,1,"Intermittent",1.27111099403059,-5.27200117136364
"95","Ito2","Ito",21,0.00528902001968529,3.6729305692259,34,11.8,350,1,"Intermittent",1.30098986364386,-5.24212230175036
"96","Ito2","Ito",21,0.00523541953744211,3.63570801211258,35,11.8,350,1,"Intermittent",1.29080386839113,-5.2523082970031
"97","Ito2","Ito",21,0.00522456058886412,3.62816707560008,36,11.8,350,1,"Intermittent",1.2887275829015,-5.25438458249273
"98","Ito2","Ito",21,0.00513576643229522,3.56650446687168,37,11.8,350,1,"Intermittent",1.27158597518763,-5.2715261902066
"99","Ito2","Ito",20,0.00515196584738698,3.57775406068541,38,11.8,350,1,"Intermittent",1.2747352461912,-5.26837691920303
"100","Ito2","Ito",20,0.00866560117923527,6.01777859669116,39,11.8,350,1,"Intermittent",1.79471818735015,-4.74839397804408
"101","Ito2","Ito",20,0.0124787654762858,8.66580935853177,40,11.8,350,1,"Intermittent",2.15938532429104,-4.38372684110319
"102","Ito2","Ito",20,0.0056658077337867,3.93458870401854,41,11.8,350,1,"Intermittent",1.36980635392075,-5.17330581147348
"103","Ito2","Ito",20,0.00517108471750625,3.59103105382379,42,11.8,350,1,"Intermittent",1.27843936288792,-5.26467280250631
"104","Ito2","Ito",20,0.00509653180497407,3.53925819789866,43,11.8,350,1,"Intermittent",1.26391715657111,-5.27919500882312
"105","Ito2","Ito",20,0.00560642174615358,3.89334843482888,44,11.8,350,1,"Intermittent",1.35926956753324,-5.18384259786099
"106","Ito2","Ito",20,0.0058213577217777,4.04260952901229,45,11.8,350,1,"Intermittent",1.39689040647741,-5.14622175891681
"107","Ito2","Ito",20,0.00517323870566681,3.59252687893529,46,11.8,350,1,"Intermittent",1.27885582090138,-5.26425634449285
"108","Ito2","Ito",20,0.00535515279668082,3.71885610880612,47,11.8,350,1,"Intermittent",1.3134161233652,-5.22969604202903
"109","Ito2","Ito",20,0.00525576671485958,3.64983799643027,48,11.8,350,1,"Intermittent",1.29468278206972,-5.2484293833245
"110","Ito2","Ito",20,0.00518603802374482,3.60141529426724,49,11.8,350,1,"Intermittent",1.2813269055003,-5.26178525989393
"111","Ito2","Ito",18,0.00446468341017512,3.10047459039939,50,11.8,350,1,"Intermittent",1.13155519345068,-5.41155697194355
"112","Ito2","Ito",17,0.00352381782133452,2.44709570926008,51,11.8,350,1,"Intermittent",0.894901896593105,-5.64821026880112
"113","Ito2","Ito",17,0.00395648461672497,2.74755876161456,52,11.8,350,1,"Intermittent",1.01071279436978,-5.53239937102445
"114","Ito2","Ito",17,0.0038305030116652,2.66007153587861,53,11.8,350,1,"Intermittent",0.978353015619439,-5.56475914977479
"115","Ito2","Ito",17,0.00380981760470182,2.64570666993182,54,11.8,350,1,"Intermittent",0.972938201623088,-5.57017396377114
"116","Ito2","Ito",18,0.00394354288620659,2.73857144875457,55,11.8,350,1,"Intermittent",1.00743641537219,-5.53567575002203
"117","Ito2","Ito",18,0.00414379257891786,2.87763373535962,56,11.8,350,1,"Intermittent",1.05696833676662,-5.4861438286276
"118","Ito2","Ito",18,0.00460455022817069,3.19760432511854,57,11.8,350,1,"Intermittent",1.16240188102807,-5.38071028436616
"119","Ito2","Ito",19,0.00457386034727159,3.17629190782749,58,11.8,350,1,"Intermittent",1.15571444968641,-5.38739771570782
"120","Ito2","Ito",19,0.00504695447417123,3.50482949595225,59,11.8,350,1,"Intermittent",1.2541418733553,-5.28897029203893
"121","Ito2","Ito",19,0.00566616376488757,3.93483594783859,60,11.8,350,1,"Intermittent",1.36986919048913,-5.17324297490509
"122","Ito2","Ito",19,0.00506286906438227,3.51588129470991,61,11.8,350,1,"Intermittent",1.25729021779393,-5.2858219476003
"123","Ito2","Ito",20,0.00509697684385018,3.53956725267374,62,11.8,350,1,"Intermittent",1.26400447466574,-5.27910769072849
"124","Ito2","Ito",20,0.00495187636867115,3.43880303379941,63,11.8,350,1,"Intermittent",1.23512345554395,-5.30798870985028
"125","Ito3","Ito",17,0.00328377465962774,2.28039906918593,1,5.6,350,1,"Intermittent",0.824350457995031,-5.7187617073992
"126","Ito3","Ito",17,0.00355414976382325,2.46815955821059,2,5.6,350,1,"Intermittent",0.90347275476803,-5.6396394106262
"127","Ito3","Ito",18,0.00350114754098355,2.43135245901635,3,5.6,350,1,"Intermittent",0.888447670022655,-5.65466449537157
"128","Ito3","Ito",18,0.00354237149208109,2.45998020283409,4,5.6,350,1,"Intermittent",0.900153302283471,-5.64295886311076
"129","Ito3","Ito",18,0.00348445540427896,2.41976069741595,5,5.6,350,1,"Intermittent",0.883668649913803,-5.65944351548042
"130","Ito3","Ito",18,0.00361836760211168,2.51275527924422,6,5.6,350,1,"Intermittent",0.921379871903182,-5.62173229349105
"131","Ito3","Ito",18,0.00368776187829954,2.56094574881912,7,5.6,350,1,"Intermittent",0.940376623400323,-5.6027355419939
"132","Ito3","Ito",19,0.00781735898860795,5.42872151986663,8,5.6,350,1,"Intermittent",1.69170365868535,-4.85140850670888
"133","Ito3","Ito",19,0.00597349680466797,4.14826166990831,9,5.6,350,1,"Intermittent",1.4226893717692,-5.12042279362503
"134","Ito3","Ito",19,0.00383566546262854,2.66365657126982,10,5.6,350,1,"Intermittent",0.979699829679423,-5.5634123357148
"135","Ito3","Ito",19,0.00375850652959149,2.61007397888298,11,5.6,350,1,"Intermittent",0.959378565332516,-5.58373360006171
"136","Ito3","Ito",20,0.00409452486801891,2.84342004723536,12,5.6,350,1,"Intermittent",1.04500756963962,-5.49810459575461
"137","Ito3","Ito",20,0.00435465962767433,3.02406918588495,13,5.6,350,1,"Intermittent",1.10660333698578,-5.43650882840845
"138","Ito3","Ito",20,0.0056892803556543,3.95088913587104,14,5.6,350,1,"Intermittent",1.37394065127122,-5.16917151412301
"139","Ito3","Ito",20,0.00777988607946647,5.40269866629616,15,5.6,350,1,"Intermittent",1.68689858175309,-4.85621358364114
"140","Ito3","Ito",20,0.00479308141150312,3.32852875798827,16,5.6,350,1,"Intermittent",1.20253039194567,-5.34058177344856
"141","Ito3","Ito",21,0.00492680605723805,3.4213930953042,17,5.6,350,1,"Intermittent",1.23004780594324,-5.31306435945099
"142","Ito3","Ito",21,0.00500741594887473,3.47737218671856,18,5.6,350,1,"Intermittent",1.24627688978157,-5.29683527561265
"143","Ito3","Ito",21,0.00518675326479576,3.6019119894415,19,5.6,350,1,"Intermittent",1.28146481265223,-5.261647352742
"144","Ito3","Ito",22,0.00508731314253959,3.53285634898583,20,5.6,350,1,"Intermittent",1.26210670776714,-5.28100545762709
"145","Ito3","Ito",22,0.00530423589886079,3.68349715198666,21,5.6,350,1,"Intermittent",1.30386261395913,-5.2392495514351
"146","Ito3","Ito",22,0.00563395248680183,3.9124670047235,22,5.6,350,1,"Intermittent",1.3641681225332,-5.17894404286103
"147","Ito3","Ito",22,0.00513108780216726,3.56325541817171,23,5.6,350,1,"Intermittent",1.27067457032203,-5.2724375950722
"148","Ito3","Ito",22,0.0052215629341483,3.62608537093632,24,5.6,350,1,"Intermittent",1.2881536561637,-5.25495850923053
"149","Ito3","Ito",22,0.00532332870241733,3.69675604334537,25,5.6,350,1,"Intermittent",1.30745569004266,-5.23565647535157
"150","Ito3","Ito",22,0.00545030147263125,3.78493157821615,26,5.6,350,1,"Intermittent",1.33102780963649,-5.21208435575773
"151","Ito3","Ito",21,0.00560867046401778,3.89491004445679,27,5.6,350,1,"Intermittent",1.35967058392297,-5.18344158147126
"152","Ito3","Ito",21,0.00506131842178382,3.5148044595721,28,5.6,350,1,"Intermittent",1.256983893437,-5.28612827195723
"153","Ito3","Ito",21,0.00519793136982488,3.60967456237839,29,5.6,350,1,"Intermittent",1.28361761935548,-5.25949454603875
"154","Ito3","Ito",21,0.00599772853570426,4.16508926090574,30,5.6,350,1,"Intermittent",1.42673770657901,-5.11637445881521
"155","Ito3","Ito",21,0.00471093359266466,3.27148166157268,31,5.6,350,1,"Intermittent",1.18524298980153,-5.3578691755927
"156","Ito3","Ito",21,0.00490580022228395,3.40680570991941,32,5.6,350,1,"Intermittent",1.22577511031937,-5.31733705507485
"157","Ito3","Ito",21,0.00454393720477909,3.15551194776326,33,5.6,350,1,"Intermittent",1.14915074836465,-5.39396141702957
"158","Ito3","Ito",21,0.00428939149763817,2.97874409558206,35,5.6,350,1,"Intermittent",1.0915017672491,-5.45161039814513
"159","Ito3","Ito",21,0.00420525562656292,2.92031640733536,36,5.6,350,1,"Intermittent",1.07169196908631,-5.47142019630792
"160","Ito3","Ito",21,0.00444832314531811,3.0891132953598,37,5.6,350,1,"Intermittent",1.12788409029843,-5.41522807509579
"161","Ito3","Ito",20,0.00431118505140312,2.99387850791883,38,5.6,350,1,"Intermittent",1.09656970665668,-5.44654245873755
"162","Ito3","Ito",20,0.00628888441233676,4.36728084190053,39,5.6,350,1,"Intermittent",1.47414058246551,-5.06897158292872
"163","Ito3","Ito",20,0.00389406918588494,2.7042147124201,40,5.6,350,1,"Intermittent",0.994811560509074,-5.54830060488515
"164","Ito3","Ito",20,0.0042274242845234,2.9357113086968,41,5.6,350,1,"Intermittent",1.0769497778172,-5.46616238757703
"165","Ito3","Ito",20,0.00443571964434563,3.08036086412891,42,5.6,350,1,"Intermittent",1.12504675380057,-5.41806541159365
"166","Ito3","Ito",20,0.00467796193387052,3.24858467629897,43,5.6,350,1,"Intermittent",1.17821941727516,-5.36489274811907
"167","Ito3","Ito",20,0.0043433314809669,3.01620241733813,44,5.6,350,1,"Intermittent",1.10399856239566,-5.43911360299856
"168","Ito3","Ito",20,0.00441917754931924,3.06887329813836,45,5.6,350,1,"Intermittent",1.12131049037298,-5.42180167502125
"169","Ito3","Ito",20,0.00472421228118916,3.28070297304803,46,5.6,350,1,"Intermittent",1.1880577204838,-5.35505444491042
"170","Ito3","Ito",20,0.00463561267018615,3.21917546540705,47,5.6,350,1,"Intermittent",1.16912526012188,-5.37398690527235
"171","Ito3","Ito",20,0.00481858849680468,3.34624201166992,48,5.6,350,1,"Intermittent",1.20783792860114,-5.33527423679309
"172","Ito3","Ito",20,0.00475680883578774,3.30333946929704,49,5.6,350,1,"Intermittent",1.19493391717873,-5.34817824821549
"173","Ito3","Ito",18,0.00423488885801606,2.94089504028893,50,5.6,350,1,"Intermittent",1.07871397049194,-5.46439819490229
"174","Ito3","Ito",17,0.00303181717143646,2.10542859127532,52,5.6,350,1,"Intermittent",0.74451905271596,-5.79859311267827
"175","Ito3","Ito",17,0.00344251875520974,2.39063802445121,53,5.6,350,1,"Intermittent",0.871560286154376,-5.67155187923985
"176","Ito3","Ito",17,0.00374016393442622,2.59733606557377,54,5.6,350,1,"Intermittent",0.954486329612189,-5.58862583578204
"177","Ito3","Ito",18,0.00344116838010558,2.38970026396221,55,5.6,350,1,"Intermittent",0.871167945510491,-5.67194421988374
"178","Ito3","Ito",18,0.00373067379827722,2.59074569324807,56,5.6,350,1,"Intermittent",0.951945746723602,-5.59116641867063
"179","Ito3","Ito",18,0.00391162406223943,2.71640559877738,57,5.6,350,1,"Intermittent",0.999309535357341,-5.54380263003689
"180","Ito3","Ito",19,0.00430833425951651,2.99189879133091,58,5.6,350,1,"Intermittent",1.09590823311327,-5.44720393228096
"181","Ito3","Ito",19,0.00417333425951659,2.89814879133096,59,5.6,350,1,"Intermittent",1.0640721853448,-5.47903998004942
"182","Ito3","Ito",19,0.00414557654904133,2.87887260350092,60,5.6,350,1,"Intermittent",1.05739876039078,-5.48571340500345
"183","Ito3","Ito",19,0.00451344123367604,3.13433419005281,61,5.6,350,1,"Intermittent",1.14241677196067,-5.40069539343356
"184","Ito3","Ito",20,0.0063170172270075,4.38681751875521,62,5.6,350,1,"Intermittent",1.47860402541177,-5.06450813998246
"185","Ito3","Ito",20,0.00465346762989714,3.23157474298412,63,5.6,350,1,"Intermittent",1.17296955495484,-5.37014261043939
"186","Ito4","Ito",18,0.013436986908128,9.33124090842224,4,6.8,1350,2,"Intermittent",2.23336800798979,-4.30974415740444
"187","Ito4","Ito",19,0.00791017962505904,5.49318029517989,6,6.8,1350,2,"Intermittent",1.70350737653799,-4.83960478885623
"188","Ito4","Ito",19,0.00798858081493175,5.54762556592483,7,6.8,1350,2,"Intermittent",1.71337001025522,-4.82974215513901
"189","Ito4","Ito",20,0.0156367479528625,10.8588527450434,8,6.8,1350,2,"Intermittent",2.38498066850587,-4.15813149688835
"190","Ito4","Ito",20,0.00893285046499838,6.2033683784711,9,6.8,1350,2,"Intermittent",1.82509243137435,-4.71801973401988
"191","Ito4","Ito",21,0.0175232616903387,12.1689317294018,10,6.8,1350,2,"Intermittent",2.49888612413282,-4.04422604126141
"192","Ito4","Ito",21,0.0187394333393263,13.0134953745321,11,6.8,1350,2,"Intermittent",2.56598692473564,-3.97712524065859
"193","Ito4","Ito",22,0.00997494287628918,6.92704366408971,12,6.8,1350,2,"Intermittent",1.93543312248382,-4.60767904291041
"194","Ito4","Ito",20,0.0189927478221073,13.1894082097967,15,6.8,1350,2,"Intermittent",2.5794140991417,-3.96369806625253
"195","Ito4","Ito",20,0.00939134252978776,6.52176564568594,16,6.8,1350,2,"Intermittent",1.87514514383069,-4.66796702156354
"196","Ito4","Ito",21,0.00802670905316844,5.57410350914475,17,6.8,1350,2,"Intermittent",1.71813149888101,-4.82498066651322
"197","Ito4","Ito",21,0.00923704231567593,6.4146127192194,18,6.8,1350,2,"Intermittent",1.85857862511805,-4.68453354027618
"198","Ito4","Ito",21,0.0088431299543989,6.14106246833257,19,6.8,1350,2,"Intermittent",1.81499776763432,-4.7281143977599
"199","Ito4","Ito",21,0.0129659840151677,9.00415556608867,20,6.8,1350,2,"Intermittent",2.19768620033733,-4.3454259650569
"200","Ito4","Ito",22,0.0094298282202572,6.54849181962306,21,6.8,1350,2,"Intermittent",1.87923476658795,-4.66387739880627
"201","Ito4","Ito",22,0.00922250592484834,6.40451800336691,22,6.8,1350,2,"Intermittent",1.85700367933466,-4.68610848605956
"202","Ito4","Ito",22,0.00999758151774164,6.94276494287614,23,6.8,1350,2,"Intermittent",1.9377001019303,-4.60541206346393
"203","Ito4","Ito",22,0.00966252962424188,6.71009001683464,24,6.8,1350,2,"Intermittent",1.90361236621919,-4.63949979917504
"204","Ito4","Ito",23,0.0100291564650307,6.96469198960466,26,6.8,1350,2,"Intermittent",1.94085338365588,-4.60225878173835
"205","Ito4","Ito",23,0.0107563334586404,7.46967601294472,27,6.8,1350,2,"Intermittent",2.01085162644306,-4.53226053895117
"206","Ito4","Ito",23,0.0134794045731658,9.36069762025401,28,6.8,1350,2,"Intermittent",2.23651981979054,-4.30659234560368
"207","Ito4","Ito",23,0.0134998985012175,9.37492951473438,29,6.8,1350,2,"Intermittent",2.23803905339988,-4.30507311199435
"208","Ito4","Ito",23,0.0135019240638739,9.37633615546802,30,6.8,1350,2,"Intermittent",2.23818908495092,-4.3049230804433
"209","Ito4","Ito",23,0.0145267396172138,10.0880136230652,31,6.8,1350,2,"Intermittent",2.3113479490845,-4.23176421630973
"210","Ito4","Ito",23,0.0139344412663649,9.67669532386451,32,6.8,1350,2,"Intermittent",2.26972045083816,-4.27339171455607
"211","Ito4","Ito",23,0.0112275746530899,7.79692684242356,33,6.8,1350,2,"Intermittent",2.05372966149821,-4.48938250389601
"212","Ito4","Ito",23,0.0121021411176305,8.40426466502121,34,6.8,1350,2,"Intermittent",2.12873927523094,-4.41437289016328
"213","Ito4","Ito",24,0.011486489220862,7.97672862559861,35,6.8,1350,2,"Intermittent",2.07652838074377,-4.46658378465046
