"","FishID","Species","temp_bin","rate_ggd","rate_final","rep","mass","vol","trial","Method","lograte","lograte_ggd","day"
"50","Masu1","Masu",19,0.00881226603349414,6.11962918992649,60,3.3,350,1,"Intermittent",1.8115015048073,-4.73161066058693,2
"51","Masu1","Masu",19,0.00973652277147691,6.76147414685896,61,3.3,350,1,"Intermittent",1.91124093534325,-4.63187123005098,2
"52","Masu1","Masu",20,0.00519843491879039,3.61002424915999,62,3.3,350,1,"Intermittent",1.28371448954106,-5.25939767585316,2
"53","Masu1","Masu",20,0.00548347773371393,3.80797064841245,63,3.3,350,1,"Intermittent",1.33709640902453,-5.2060157563697,2
"54","Ito1","Ito",17,0.00342777034024599,2.38039606961527,1,5.5,350,1,"Intermittent",0.867266889642545,-5.67584527575168,1
"55","Ito1","Ito",17,0.00398335557856979,2.76621915178457,2,5.5,350,1,"Intermittent",1.01748146068409,-5.52563070471013,1
"56","Ito1","Ito",18,0.0070328299275051,4.88390967187854,3,5.5,350,1,"Intermittent",1.58594606137607,-4.95716610401816,1
"57","Ito1","Ito",18,0.00367953482027834,2.55523251408218,4,5.5,350,1,"Intermittent",0.938143223069765,-5.60496894232446,1
"58","Ito1","Ito",18,0.00380610452398391,2.6431281416555,5,5.5,350,1,"Intermittent",0.971963117857956,-5.57114904753627,1
"59","Ito1","Ito",18,0.00394898239409929,2.74234888479118,6,5.5,350,1,"Intermittent",1.00881481038793,-5.5342973550063,1
"60","Ito1","Ito",18,0.00392679259390235,2.72693930132108,7,5.5,350,1,"Intermittent",1.00317984520762,-5.53993232018661,1
"61","Ito1","Ito",19,0.00413750021470605,2.87326403799031,8,5.5,350,1,"Intermittent",1.05544867900797,-5.48766348638626,1
"62","Ito1","Ito",19,0.00616399040137411,4.28054888984313,9,5.5,350,1,"Intermittent",1.45408124666143,-5.08903091873279,1
"63","Ito1","Ito",19,0.00689316022127356,4.78691682032886,10,5.5,350,1,"Intermittent",1.56588653410082,-4.97722563129341,1
"64","Ito1","Ito",19,0.00433247255550784,3.00866149688044,11,5.5,350,1,"Intermittent",1.10149529443712,-5.44161687095711,1
"65","Ito1","Ito",20,0.00432479587764273,3.00333047058523,12,5.5,350,1,"Intermittent",1.09972182976142,-5.44339033563281,1
"66","Ito1","Ito",20,0.00456399504912983,3.16944100634016,14,5.5,350,1,"Intermittent",1.15355523364574,-5.38955693174849,1
"67","Ito1","Ito",20,0.00492563914218591,3.4205827376291,15,5.5,350,1,"Intermittent",1.22981092767922,-5.31330123771501,1
"68","Ito1","Ito",20,0.0049570715097628,3.44241077066861,16,5.5,350,1,"Intermittent",1.23617203136277,-5.30694013403145,1
"69","Ito1","Ito",21,0.0109231487534416,7.58551996766777,17,5.5,350,1,"Intermittent",2.02624116254949,-4.51687100284473,1
"70","Ito1","Ito",21,0.00493919745383817,3.42999823183206,18,5.5,350,1,"Intermittent",1.23255974567686,-5.31055241971737,1
"71","Ito1","Ito",21,0.00555371360731509,3.85674556063548,19,5.5,350,1,"Intermittent",1.34982370884565,-5.19328845654857,1
"72","Ito1","Ito",22,0.00577988916113063,4.01381191745183,20,5.5,350,1,"Intermittent",1.38974139263753,-5.1533707727567,1
"73","Ito1","Ito",22,0.00553278415721536,3.84221122028845,21,5.5,350,1,"Intermittent",1.34604803948498,-5.19706412590925,1
"74","Ito1","Ito",22,0.00560210341256408,3.89034959205839,22,5.5,350,1,"Intermittent",1.35849902301609,-5.18461314237814,1
"75","Ito1","Ito",22,0.00553423546944854,3.84321907600593,23,5.5,350,1,"Intermittent",1.34631031646478,-5.19680184892945,1
"76","Ito1","Ito",22,0.00548863371138448,3.81155118846144,24,5.5,350,1,"Intermittent",1.33803624236032,-5.2050759230339,1
"77","Ito1","Ito",22,0.00535908499835814,3.72158680441538,25,5.5,350,1,"Intermittent",1.31415013766078,-5.22896202773345,1
"78","Ito1","Ito",22,0.00569544570461492,3.95517062820481,26,5.5,350,1,"Intermittent",1.37502374269225,-5.16808842270198,1
"79","Ito1","Ito",21,0.00510327212104368,3.543938972947,27,5.5,350,1,"Intermittent",1.26523881277149,-5.27787335262274,1
"80","Ito1","Ito",21,0.00488580444062739,3.39291975043569,28,5.5,350,1,"Intermittent",1.22169083401508,-5.32142133137915,1
"81","Ito1","Ito",21,0.00543329288438708,3.77312005860214,29,5.5,350,1,"Intermittent",1.32790226093765,-5.21520990445658,1
"82","Ito1","Ito",21,0.00647487675869551,4.49644219353855,30,5.5,350,1,"Intermittent",1.50328646041046,-5.03982570498377,1
"83","Ito1","Ito",21,0.00492426421480711,3.41962792694938,31,5.5,350,1,"Intermittent",1.22953175186644,-5.31358041352779,1
"84","Ito1","Ito",21,0.00489206799868649,3.39726944353228,32,5.5,350,1,"Intermittent",1.22297200411721,-5.32014016127702,1
"85","Ito1","Ito",21,0.00506725666220417,3.51892823764179,33,5.5,350,1,"Intermittent",1.25815646530451,-5.28495570008972,1
"86","Ito1","Ito",21,0.00512714238803705,3.56051554724795,34,5.5,350,1,"Intermittent",1.2699053510217,-5.27320681437252,1
"87","Ito1","Ito",21,0.0123436778903231,8.5719985349466,35,5.5,350,1,"Intermittent",2.14850090669981,-4.39461125869441,1
"88","Ito1","Ito",21,0.0101497521028569,7.04843896031727,36,5.5,350,1,"Intermittent",1.95280616823778,-4.59030599715645,1
"89","Ito1","Ito",20,0.00467192684836698,3.24439364469929,38,5.5,350,1,"Intermittent",1.17692847435974,-5.36618369103449,1
"90","Ito1","Ito",20,0.00467238515749323,3.24471191492585,39,5.5,350,1,"Intermittent",1.17702656807201,-5.36608559732222,1
"91","Ito1","Ito",20,0.00524271267271206,3.64077268938338,40,5.5,350,1,"Intermittent",1.29219593642414,-5.25091622897009,1
"92","Ito1","Ito",20,0.00465760468817087,3.23444770011866,41,5.5,350,1,"Intermittent",1.17385818698446,-5.36925397840977,1
"93","Ito1","Ito",20,0.00441878744095584,3.06860238955267,42,5.5,350,1,"Intermittent",1.1212222102397,-5.42188995515453,1
"94","Ito1","Ito",20,0.00451247346485132,3.13366212836897,43,5.5,350,1,"Intermittent",1.14220232968844,-5.40090983570579,1
"95","Ito1","Ito",20,0.0051148062340549,3.55194877364924,44,5.5,350,1,"Intermittent",1.26749640319294,-5.27561576220129,1
"96","Ito1","Ito",20,0.00471412948041121,3.27370102806334,45,5.5,350,1,"Intermittent",1.18592115775526,-5.35719100763896,1
"97","Ito1","Ito",20,0.00447481573164263,3.10751092475182,46,5.5,350,1,"Intermittent",1.13382206000454,-5.40929010538969,1
"98","Ito1","Ito",20,0.00472852802546155,3.28370001768163,47,5.5,350,1,"Intermittent",1.18897084079226,-5.35414132460197,1
"99","Ito1","Ito",20,0.00500645431811863,3.47670438758238,48,5.5,350,1,"Intermittent",1.24608483002178,-5.29702733537245,2
"100","Ito1","Ito",20,0.00473479158352067,3.28804971077824,49,5.5,350,1,"Intermittent",1.19029459592947,-5.35281756946475,2
"101","Ito1","Ito",18,0.0043283477733713,3.00579706484118,50,5.5,350,1,"Intermittent",1.100542779019,-5.44256938637522,2
"102","Ito1","Ito",17,0.00296816267144906,2.06122407739518,51,5.5,350,1,"Intermittent",0.723300018655007,-5.81981214673922,2
"103","Ito1","Ito",17,0.00322580878526861,2.24014498976987,52,5.5,350,1,"Intermittent",0.806540591348044,-5.73657157404618,2
"104","Ito1","Ito",17,0.00346348025966804,2.40519462476947,53,5.5,350,1,"Intermittent",0.877630825343539,-5.66548134005069,2
"105","Ito1","Ito",17,0.00345228987850154,2.39742352673718,54,5.5,350,1,"Intermittent",0.874394630181094,-5.66871753521313,2
"106","Ito1","Ito",18,0.00408758271236952,2.83859910581216,55,5.5,350,1,"Intermittent",1.04331065787281,-5.49980150752141,2
"107","Ito1","Ito",18,0.00373884765970342,2.59642198590515,56,5.5,350,1,"Intermittent",0.954134337983394,-5.58897782741083,2
"108","Ito1","Ito",18,0.00395448210361464,2.74616812751017,57,5.5,350,1,"Intermittent",1.01020653180443,-5.5329056335898,2
"109","Ito1","Ito",19,0.00408414539392257,2.8362120791129,58,5.5,350,1,"Intermittent",1.04246938694335,-5.50064277845088,2
"110","Ito1","Ito",19,0.00459737523049333,3.19262168784259,59,5.5,350,1,"Intermittent",1.16084242498516,-5.38226974040907,2
"111","Ito1","Ito",19,0.0041420451135416,2.87642021773722,60,5.5,350,1,"Intermittent",1.05654654105519,-5.48656562433904,2
"112","Ito1","Ito",19,0.00464396999166437,3.22497916087803,61,5.5,350,1,"Intermittent",1.17092648848361,-5.37218567691061,2
"113","Ito1","Ito",20,0.00447443380737076,3.10724569956303,62,5.5,350,1,"Intermittent",1.13373670664157,-5.40937545875266,2
"114","Ito1","Ito",20,0.00452725393417355,3.14392634317607,63,5.5,350,1,"Intermittent",1.14547244654955,-5.39763971884468,2
"115","Ito2","Ito",17,0.00397619093816077,2.76124370705609,1,11.8,350,1,"Intermittent",1.01568119672962,-5.52743096866461,1
"116","Ito2","Ito",17,0.00382751235041749,2.65799468778992,2,11.8,350,1,"Intermittent",0.97757196171491,-5.56554020367932,1
"117","Ito2","Ito",18,0.00385684931313311,2.67836757856466,3,11.8,350,1,"Intermittent",0.985207496462523,-5.5579046689317,1
"118","Ito2","Ito",18,0.0038018425080413,2.64016840836202,4,11.8,350,1,"Intermittent",0.970842706169882,-5.57226945922435,1
"119","Ito2","Ito",18,0.00396159366302317,2.75110671043276,5,11.8,350,1,"Intermittent",1.01200327087853,-5.5311088945157,1
"120","Ito2","Ito",18,0.00409884365242696,2.84641920307428,6,11.8,350,1,"Intermittent",1.0460617843493,-5.49705038104493,1
"121","Ito2","Ito",18,0.00745125030022464,5.174479375156,7,11.8,350,1,"Intermittent",1.64373873025594,-4.89937343513829,1
"122","Ito2","Ito",19,0.00396280416876626,2.75194733942102,8,11.8,350,1,"Intermittent",1.01230878450321,-5.53080338089102,1
"123","Ito2","Ito",19,0.00407406388780307,2.82921103319657,9,11.8,350,1,"Intermittent",1.03999788593053,-5.50311427946369,1
"124","Ito2","Ito",19,0.00497581946020785,3.45543018069989,10,11.8,350,1,"Intermittent",1.23994695907819,-5.30316520631604,1
"125","Ito2","Ito",19,0.0042445137773675,2.94757901206076,11,11.8,350,1,"Intermittent",1.08098415953686,-5.46212800585737,1
"126","Ito2","Ito",20,0.00426605365897308,2.96253726317575,12,11.8,350,1,"Intermittent",1.08604608466932,-5.45706608072491,1
"127","Ito2","Ito",20,0.00449603194861095,3.1222444087576,13,11.8,350,1,"Intermittent",1.13855210498601,-5.40456006040822,1
"128","Ito2","Ito",20,0.00479251684790029,3.32813669993076,14,11.8,350,1,"Intermittent",1.20241259781573,-5.3406995675785,1
"129","Ito2","Ito",20,0.00467167989224877,3.24422214739498,15,11.8,350,1,"Intermittent",1.1768756133768,-5.36623655201743,1
"130","Ito2","Ito",20,0.00795485629247294,5.52420575866177,16,11.8,350,1,"Intermittent",1.70913948298184,-4.83397268241239,1
"131","Ito2","Ito",21,0.00774511837092225,5.37855442425156,17,11.8,350,1,"Intermittent",1.68241964369186,-4.86069252170237,1
"132","Ito2","Ito",21,0.00559632826444257,3.88633907252956,18,11.8,350,1,"Intermittent",1.35746760204571,-5.18564456334851,1
"133","Ito2","Ito",21,0.00572747232046563,3.97741133365669,19,11.8,350,1,"Intermittent",1.38063118900313,-5.1624809763911,1
"134","Ito2","Ito",22,0.00599454905081921,4.16288128529112,20,11.8,350,1,"Intermittent",1.42620745118147,-5.11690471421276,1
"135","Ito2","Ito",22,0.00596533669898889,4.1425949298534,21,11.8,350,1,"Intermittent",1.42132238613408,-5.12178977926015,1
"136","Ito2","Ito",22,0.00993476304623225,6.89914100432795,22,11.8,350,1,"Intermittent",1.93139691172704,-4.61171525366719,1
"137","Ito2","Ito",22,0.00579239459171804,4.02249624424864,23,11.8,350,1,"Intermittent",1.39190266619811,-5.15120949919612,1
"138","Ito2","Ito",22,0.00587777084971814,4.08178531230426,24,11.8,350,1,"Intermittent",1.40653446925253,-5.13657769614169,1
"139","Ito2","Ito",22,0.00587871433213556,4.08244050842747,25,11.8,350,1,"Intermittent",1.40669497341766,-5.13641719197657,1
"140","Ito2","Ito",22,0.00647989064759042,4.49992406082668,26,11.8,350,1,"Intermittent",1.50406052126203,-5.03905164413219,1
"141","Ito2","Ito",21,0.00573421910982805,3.98209660404726,27,11.8,350,1,"Intermittent",1.38180846553037,-5.16130369986386,1
"142","Ito2","Ito",21,0.00550326173466262,3.82170953796016,28,11.8,350,1,"Intermittent",1.34069784553614,-5.20241431985809,1
"143","Ito2","Ito",21,0.00597114000593383,4.14662500412071,29,11.8,350,1,"Intermittent",1.42229475135468,-5.12081741403955,1
"144","Ito2","Ito",21,0.0057002537428005,3.95850954361146,30,11.8,350,1,"Intermittent",1.37586757654256,-5.16724458885166,1
"145","Ito2","Ito",21,0.00520820095977695,3.61680622206732,31,11.8,350,1,"Intermittent",1.28559137732063,-5.25752078807359,1
"146","Ito2","Ito",21,0.00529856165318992,3.67955670360411,32,11.8,350,1,"Intermittent",1.30279228394769,-5.24031988144654,1
"147","Ito2","Ito",21,0.00513332761925392,3.56481084670411,33,11.8,350,1,"Intermittent",1.27111099403059,-5.27200117136364,1
"148","Ito2","Ito",21,0.00528902001968529,3.6729305692259,34,11.8,350,1,"Intermittent",1.30098986364386,-5.24212230175036,1
"149","Ito2","Ito",21,0.00523541953744211,3.63570801211258,35,11.8,350,1,"Intermittent",1.29080386839113,-5.2523082970031,1
"150","Ito2","Ito",21,0.00522456058886412,3.62816707560008,36,11.8,350,1,"Intermittent",1.2887275829015,-5.25438458249273,1
"151","Ito2","Ito",21,0.00513576643229522,3.56650446687168,37,11.8,350,1,"Intermittent",1.27158597518763,-5.2715261902066,1
"152","Ito2","Ito",20,0.00515196584738698,3.57775406068541,38,11.8,350,1,"Intermittent",1.2747352461912,-5.26837691920303,1
"153","Ito2","Ito",20,0.00866560117923527,6.01777859669116,39,11.8,350,1,"Intermittent",1.79471818735015,-4.74839397804408,1
"154","Ito2","Ito",20,0.0124787654762858,8.66580935853177,40,11.8,350,1,"Intermittent",2.15938532429104,-4.38372684110319,1
"155","Ito2","Ito",20,0.0056658077337867,3.93458870401854,41,11.8,350,1,"Intermittent",1.36980635392075,-5.17330581147348,1
"156","Ito2","Ito",20,0.00517108471750625,3.59103105382379,42,11.8,350,1,"Intermittent",1.27843936288792,-5.26467280250631,1
"157","Ito2","Ito",20,0.00509653180497407,3.53925819789866,43,11.8,350,1,"Intermittent",1.26391715657111,-5.27919500882312,1
"158","Ito2","Ito",20,0.00560642174615358,3.89334843482888,44,11.8,350,1,"Intermittent",1.35926956753324,-5.18384259786099,1
"159","Ito2","Ito",20,0.0058213577217777,4.04260952901229,45,11.8,350,1,"Intermittent",1.39689040647741,-5.14622175891681,1
"160","Ito2","Ito",20,0.00517323870566681,3.59252687893529,46,11.8,350,1,"Intermittent",1.27885582090138,-5.26425634449285,1
"161","Ito2","Ito",20,0.00535515279668082,3.71885610880612,47,11.8,350,1,"Intermittent",1.3134161233652,-5.22969604202903,1
"162","Ito2","Ito",20,0.00525576671485958,3.64983799643027,48,11.8,350,1,"Intermittent",1.29468278206973,-5.2484293833245,2
"163","Ito2","Ito",20,0.00518603802374482,3.60141529426724,49,11.8,350,1,"Intermittent",1.2813269055003,-5.26178525989393,2
"164","Ito2","Ito",18,0.00446468341017512,3.10047459039939,50,11.8,350,1,"Intermittent",1.13155519345068,-5.41155697194355,2
"165","Ito2","Ito",17,0.00352381782133452,2.44709570926008,51,11.8,350,1,"Intermittent",0.894901896593103,-5.64821026880112,2
"166","Ito2","Ito",17,0.00395648461672497,2.74755876161456,52,11.8,350,1,"Intermittent",1.01071279436978,-5.53239937102445,2
"167","Ito2","Ito",17,0.0038305030116652,2.66007153587861,53,11.8,350,1,"Intermittent",0.97835301561944,-5.56475914977479,2
"168","Ito2","Ito",17,0.00380981760470182,2.64570666993182,54,11.8,350,1,"Intermittent",0.972938201623088,-5.57017396377114,2
"169","Ito2","Ito",18,0.00394354288620659,2.73857144875457,55,11.8,350,1,"Intermittent",1.00743641537219,-5.53567575002203,2
"170","Ito2","Ito",18,0.00414379257891786,2.87763373535962,56,11.8,350,1,"Intermittent",1.05696833676662,-5.4861438286276,2
"171","Ito2","Ito",18,0.00460455022817069,3.19760432511854,57,11.8,350,1,"Intermittent",1.16240188102807,-5.38071028436616,2
"172","Ito2","Ito",19,0.00457386034727159,3.17629190782749,58,11.8,350,1,"Intermittent",1.1557144496864,-5.38739771570782,2
"173","Ito2","Ito",19,0.00504695447417123,3.50482949595225,59,11.8,350,1,"Intermittent",1.2541418733553,-5.28897029203893,2
"174","Ito2","Ito",19,0.00566616376488757,3.93483594783859,60,11.8,350,1,"Intermittent",1.36986919048913,-5.17324297490509,2
"175","Ito2","Ito",19,0.00506286906438227,3.51588129470991,61,11.8,350,1,"Intermittent",1.25729021779393,-5.2858219476003,2
"176","Ito2","Ito",20,0.00509697684385018,3.53956725267374,62,11.8,350,1,"Intermittent",1.26400447466574,-5.27910769072849,2
"177","Ito2","Ito",20,0.00495187636867115,3.43880303379941,63,11.8,350,1,"Intermittent",1.23512345554395,-5.30798870985028,2
"178","Ito3","Ito",17,0.00328377465962774,2.28039906918593,1,5.6,350,1,"Intermittent",0.824350457995032,-5.7187617073992,1
"179","Ito3","Ito",17,0.00355414976382325,2.46815955821059,2,5.6,350,1,"Intermittent",0.903472754768031,-5.6396394106262,1
"180","Ito3","Ito",18,0.00350114754098355,2.43135245901635,3,5.6,350,1,"Intermittent",0.888447670022653,-5.65466449537157,1
"181","Ito3","Ito",18,0.00354237149208109,2.45998020283409,4,5.6,350,1,"Intermittent",0.90015330228347,-5.64295886311076,1
"182","Ito3","Ito",18,0.00348445540427896,2.41976069741595,5,5.6,350,1,"Intermittent",0.883668649913805,-5.65944351548043,1
"183","Ito3","Ito",18,0.00361836760211168,2.51275527924422,6,5.6,350,1,"Intermittent",0.921379871903181,-5.62173229349105,1
"184","Ito3","Ito",18,0.00368776187829954,2.56094574881912,7,5.6,350,1,"Intermittent",0.940376623400322,-5.6027355419939,1
"185","Ito3","Ito",19,0.00781735898860795,5.42872151986663,8,5.6,350,1,"Intermittent",1.69170365868535,-4.85140850670888,1
"186","Ito3","Ito",19,0.00597349680466797,4.14826166990831,9,5.6,350,1,"Intermittent",1.4226893717692,-5.12042279362503,1
"187","Ito3","Ito",19,0.00383566546262854,2.66365657126982,10,5.6,350,1,"Intermittent",0.979699829679424,-5.5634123357148,1
"188","Ito3","Ito",19,0.00375850652959149,2.61007397888298,11,5.6,350,1,"Intermittent",0.959378565332516,-5.58373360006171,1
"189","Ito3","Ito",20,0.00409452486801891,2.84342004723536,12,5.6,350,1,"Intermittent",1.04500756963962,-5.49810459575461,1
"190","Ito3","Ito",20,0.00435465962767433,3.02406918588495,13,5.6,350,1,"Intermittent",1.10660333698578,-5.43650882840845,1
"191","Ito3","Ito",20,0.0056892803556543,3.95088913587104,14,5.6,350,1,"Intermittent",1.37394065127122,-5.16917151412301,1
"192","Ito3","Ito",20,0.00777988607946647,5.40269866629616,15,5.6,350,1,"Intermittent",1.68689858175309,-4.85621358364114,1
"193","Ito3","Ito",20,0.00479308141150312,3.32852875798827,16,5.6,350,1,"Intermittent",1.20253039194567,-5.34058177344856,1
"194","Ito3","Ito",21,0.00492680605723805,3.4213930953042,17,5.6,350,1,"Intermittent",1.23004780594324,-5.31306435945099,1
"195","Ito3","Ito",21,0.00500741594887473,3.47737218671856,18,5.6,350,1,"Intermittent",1.24627688978157,-5.29683527561265,1
"196","Ito3","Ito",21,0.00518675326479576,3.6019119894415,19,5.6,350,1,"Intermittent",1.28146481265223,-5.261647352742,1
"197","Ito3","Ito",22,0.00508731314253959,3.53285634898583,20,5.6,350,1,"Intermittent",1.26210670776714,-5.28100545762709,1
"198","Ito3","Ito",22,0.00530423589886079,3.68349715198666,21,5.6,350,1,"Intermittent",1.30386261395913,-5.2392495514351,1
"199","Ito3","Ito",22,0.00563395248680183,3.9124670047235,22,5.6,350,1,"Intermittent",1.3641681225332,-5.17894404286103,1
"200","Ito3","Ito",22,0.00513108780216726,3.56325541817171,23,5.6,350,1,"Intermittent",1.27067457032203,-5.2724375950722,1
"201","Ito3","Ito",22,0.0052215629341483,3.62608537093632,24,5.6,350,1,"Intermittent",1.2881536561637,-5.25495850923053,1
"202","Ito3","Ito",22,0.00532332870241733,3.69675604334537,25,5.6,350,1,"Intermittent",1.30745569004266,-5.23565647535157,1
"203","Ito3","Ito",22,0.00545030147263125,3.78493157821615,26,5.6,350,1,"Intermittent",1.3310278096365,-5.21208435575773,1
"204","Ito3","Ito",21,0.00560867046401778,3.89491004445679,27,5.6,350,1,"Intermittent",1.35967058392297,-5.18344158147126,1
"205","Ito3","Ito",21,0.00506131842178382,3.5148044595721,28,5.6,350,1,"Intermittent",1.256983893437,-5.28612827195723,1
"206","Ito3","Ito",21,0.00519793136982488,3.60967456237839,29,5.6,350,1,"Intermittent",1.28361761935548,-5.25949454603875,1
"207","Ito3","Ito",21,0.00599772853570426,4.16508926090574,30,5.6,350,1,"Intermittent",1.42673770657901,-5.11637445881521,1
